"商品ID","会員ID／社員記号","管理番号","商品番号","グルーピング","大カテゴリ","中カテゴリ","分類１","分類２","分類３","分類４","分類５","分類６","分類７","分類８","分類９","分類１０","分類１１","分類１２","分類１３","分類１４","分類１５","分類１６","分類１７","分類１８","分類１９","分類２０","商品名","表示商品名","指値","定価","買取方法","買取店舗","買取担当者","買取日","買取価格","買取取引先","出品ステータス","結果ステータス","落札価格","落札日","落札ID","見込価格","出品日","出品場所","目玉ステータス","見込粗利","粗利益率","修繕費","実売粗利","売価予実差異金額","棚（箱）番号","移動先","移動日","移動責任者","移動理由","精算ステータス","精算ステータス変更者","支払ステータス","支払ステータス変更者","配送ステータス","配送ステータス変更者","配送日","一覧-メイン画像","詳細-メイン画像","詳細-メイン拡大画像","登録NO","登録日","更新NO","更新日","サブカテゴリ","スタート値","分類２１","分類２２","分類２３","分類２４","分類２５","ジャンル課見込価格","商品ランク","付属品管理番号１","付属品管理番号２"
"","101","DJ013378","0040","","1","腕時計","","ロレックス","ヨットマスター","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス ヨットマスター 116621 5103Y679 SS×PG AT ブラウン文字盤 あまりごま2 2017","ロレックス ヨットマスター 116621 5103Y679 SS×PG AT ブラウン文字盤 あまりごま2 2017","","","0.店頭買取","47.NANBOYA浜松店_W","鵜飼 悟史","2019-10-01 00:00:00","1050000","","1","","","","","1050000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","1100000","ＡＢ","DJ013378-1","DJ013378-2"
"","101","A0058803","0041","","1","腕時計","","ロレックス","デイトナ","","","","","","","箱;ギャランティ","","","","","","","","","","","【別展】ロレックス デイトナ 116519LN 647GK993 750 AT 黒文字盤 あまりごまなし","【別展】ロレックス デイトナ 116519LN 647GK993 750 AT 黒文字盤 あまりごまなし","","","0.店頭買取","55.NANBOYA藤沢店_E","戸松 里菜","2019-10-01 00:00:00","2900000","","1","","","","","3100000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","3100000","ＳＡ","A0058803-1","A0058803-2"
"","101","FN015228","0042","","1","腕時計","","ロレックス","","","","","","","","箱;ギャランティ","","","","","","","","","","","ロレックス サブマリーナ 16613 W347603 SS×YG AT 青文字盤 あまりごまなし","ロレックス サブマリーナ 16613 W347603 SS×YG AT 青文字盤 あまりごまなし","","","0.店頭買取","35.NANBOYA千葉店_E","伊藤 佑樹","2019-10-01 00:00:00","750000","","1","","","","","760000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","730000","Ｂ","FN015228-1","FN015228-2"
"","101","A0053521","0043","","1","腕時計","","チュードル","","","","","","","","箱","","","","","","","","","","","チュードル クロノタイム 79280P B957739 SS AT 黒文字盤 あまりごまなし","チュードル クロノタイム 79280P B957739 SS AT 黒文字盤 あまりごまなし","","","0.店頭買取","73.NANBOYA阪神梅田駅前店_W","河野 友樹","2019-09-22 00:00:00","200000","","1","","","","","260000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","250000","Ｂ","A0053521-1",""
"","101","A0057400","0044","","1","腕時計","","オフィチーネ パネライ","","","","","","","","箱;ギャランティ","","","","","","","","","","","パネライ ルミノールマリーナ PAM00061 BB1028024 Ti×革 手巻き ブラウン文字盤 あまりごまなし PAM00061","パネライ ルミノールマリーナ PAM00061 BB1028024 Ti×革 手巻き ブラウン文字盤 あまりごまなし PAM00061","","","0.店頭買取","02.NANBOYA梅田店_W","緒方 真希","2019-09-29 00:00:00","200000","","1","","","","","250000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","330000","Ｂ","A0057400-1",""
"","101","A0059228","0045","","1","腕時計","","オーデマピゲ","","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","【別展】オーデマピゲ ロイヤルオーク 15400ST.OO.1220ST.02 J12163 SS AT シルバー文字盤 あまりごま1","【別展】オーデマピゲ ロイヤルオーク 15400ST.OO.1220ST.02 J12163 SS AT シルバー文字盤 あまりごま1","","","0.店頭買取","27.NANBOYA名古屋店_W","金丸 周平","2019-10-02 00:00:00","1750000","","1","","","","","1960000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","1980000","ＡＢ","A0059228-1",""
"","101","DP005108","0046","","1","腕時計","","ロレックス","デイデイト","","","","","","","箱;ギャランティ","","","","","","","","","","","ロレックス デイデイト 18239A T521903 750 AT シルバー文字盤 あまりごまなし","ロレックス デイデイト 18239A T521903 750 AT シルバー文字盤 あまりごまなし","","","0.店頭買取","08.NANBOYA天王寺あべの店_W","本田 真澄","2019-10-02 00:00:00","750000","","1","","","","","1078000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","950000","ＡＢ","DP005108-1","DP005108-2"
"","101","RI007020","0047","","1","腕時計","","ロレックス","デイトジャストボーイズ","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス デイトジャスト 78273 K605822 SS×YG AT 白文字盤 あまりごま4","ロレックス デイトジャスト 78273 K605822 SS×YG AT 白文字盤 あまりごま4","","","0.店頭買取","28.NANBOYA福岡天神店_W","山崎 加津美","2019-09-30 00:00:00","385000","","1","","","","","450000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","440000","ＡＢ","RI007020-1","RI007020-2"
"","101","A0059037","0048","","1","腕時計","","カルティエ","","","","","","","","","","","","","","","","","","","カルティエ タンクアングレーズ 149734RX 750 QZ 白文字盤 あまりごまなし W5310013","カルティエ タンクアングレーズ 149734RX 750 QZ 白文字盤 あまりごまなし W5310013","","","0.店頭買取","57.NANBOYA八王子店_E","菊嶋 満","2019-10-02 00:00:00","650000","","1","","","","","700000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","700000","Ｂ","",""
"","101","A0058436","0049","","1","腕時計","","ロレックス","エクスプローラー?","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス エクスプローラー? 14270 A132047　 SS AT 黒文字盤 あまりごま3","ロレックス エクスプローラー? 14270 A132047　 SS AT 黒文字盤 あまりごま3","","","0.店頭買取","82.NANBOYAエディオン広島本店西館店_W","助平 龍","2019-09-30 00:00:00","440000","","1","","","","","440000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","450000","Ｂ","A0058436-1","A0058436-2"
"","101","RT010242","0050","","1","腕時計","","ロレックス","","","","","","","","箱;ギャランティ","","","","","","","","","","","ロレックス デイトナ 116518LN S5U78799 750 AT 黒文字盤 あまりごまなし","ロレックス デイトナ 116518LN S5U78799 750 AT 黒文字盤 あまりごまなし","","","0.店頭買取","66.NANBOYA池袋東武ホープセンター店_E","松屋 良","2019-08-25 00:00:00","3000000","","1","","","","","3000000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","2800000","ＳＡ","RT010242-1","RT010242-2"
"","101","A0057430","0051","","1","腕時計","","オメガ","","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","オメガ スピードマスター 326.30.40.50.02.001 87541228 SS AT 白文字盤 あまりごま3","オメガ スピードマスター 326.30.40.50.02.001 87541228 SS AT 白文字盤 あまりごま3","","","0.店頭買取","85.NANBOYA町田東急ツインズ店_E","上田 圭祐","2019-09-29 00:00:00","180000","","1","","","","","210000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","200000","ＳＡ","A0057430-1",""
"","101","CR022545","0052","","1","腕時計","","ロレックス","デイトジャストレディース","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス デイトジャスト 79174G A199175 SS×WG AT 白ホリコン文字盤 あまりごま1","ロレックス デイトジャスト 79174G A199175 SS×WG AT 白ホリコン文字盤 あまりごま1","","","0.店頭買取","101.NANBOYA近鉄百貨店草津店_W","芳林 翼","2019-09-26 00:00:00","350000","","1","","","","","380000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","300000","ＡＢ","CR022545-1","CR022545-2"
"","101","DJ013350","0053","","1","腕時計","","オメガ","","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","オメガ スピードマスター 3577.50 77158692 SS 手巻き 黒文字盤 あまりごま2","オメガ スピードマスター 3577.50 77158692 SS 手巻き 黒文字盤 あまりごま2","","","0.店頭買取","47.NANBOYA浜松店_W","鵜飼 悟史","2019-09-29 00:00:00","380000","","1","","","","","450000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","500000","ＡＢ","DJ013350-1",""
"","101","XB005029","0054","","1","腕時計","","ロレックス","ヨットマスター","","","","","","","箱;ギャランティ","","","","","","","","","","","ロレックス ヨットマスター 16622 688287U7 SS×PT AT シルバー文字盤 あまりごまなし","ロレックス ヨットマスター 16622 688287U7 SS×PT AT シルバー文字盤 あまりごまなし","","","0.店頭買取","61.NANBOYA札幌パセオ店_E","阿部 紘子","2019-09-28 00:00:00","682000","","1","","","","","700000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","720000","ＡＢ","XB005029-1","XB005029-2"
"","101","YP012630","0055","","1","腕時計","","ロレックス","デイトジャスト","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス デイトジャスト 16234 K850065 SS×WG AT シルバー文字盤 あまりごま4","ロレックス デイトジャスト 16234 K850065 SS×WG AT シルバー文字盤 あまりごま4","","","0.店頭買取","24.NANBOYA大宮店_E","前田 博紀","2019-09-29 00:00:00","350000","","1","","","","","370000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","350000","ＡＢ","YP012630-1","YP012630-2"
"","101","YY004509","0056","","1","腕時計","","ロレックス","デイトジャストレディース","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス デイトジャスト 69173 W862286 SS×YG AT 黒文字盤 あまりごま3","ロレックス デイトジャスト 69173 W862286 SS×YG AT 黒文字盤 あまりごま3","","","0.店頭買取","101.NANBOYA近鉄百貨店草津店_W","安田 優樹","2019-09-28 00:00:00","220000","","1","","","","","250000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","250000","Ｂ","YY004509-1","YY004509-2"
"","101","YC011556","0057","","1","腕時計","","ロレックス","デイトジャストレディース","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス デイトジャスト 69173G W498216 SS×YG AT シルバーホリコン文字盤 あまりごま1","ロレックス デイトジャスト 69173G W498216 SS×YG AT シルバーホリコン文字盤 あまりごま1","","","0.店頭買取","08.NANBOYA天王寺あべの店_W","山本 悠貴","2019-09-28 00:00:00","303495","","1","","","","","350000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","320000","ＡＢ","YC011556-1","YC011556-2"
"","101","YV009504","0058","","1","腕時計","","ロレックス","デイトナ","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス デイトナ 116523G  F058378  SS×YG AT 白文字盤 あまりごま1","ロレックス デイトナ 116523G  F058378  SS×YG AT 白文字盤 あまりごま1","","","0.店頭買取","48.NANBOYA神戸 三宮駅前店_W","木下 知勇","2019-09-29 00:00:00","1300000","","1","","","","","1310000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","1250000","ＡＢ","YV009504-1","YV009504-2"
"","101","NP017142","0059","","1","腕時計","","ロレックス","ＧＭＴマスター?","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス GMTマスター ? 116710LN V860116 SS AT 黒文字盤 あまりごま2","ロレックス GMTマスター ? 116710LN V860116 SS AT 黒文字盤 あまりごま2","","","0.店頭買取","61.NANBOYA札幌パセオ店_E","堀田 和聖","2019-09-29 00:00:00","802500","","1","","","","","880000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","830000","ＡＢ","NP017142-1","NP017142-2"
"","101","A0057635","0060","","1","腕時計","","ロレックス","","","","","","","","箱;ギャランティ","","","","","","","","","","","【別展】ロレックス デイトナ 16520 A650636 SS AT 黒文字盤 あまりごまなし","【別展】ロレックス デイトナ 16520 A650636 SS AT 黒文字盤 あまりごまなし","","","0.店頭買取","01.NANBOYA難波店_W","中林 大悟","2019-09-29 00:00:00","2020000","","1","","","","","2200000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","2300000","ＡＢ","A0057635-1","A0057635-2"
"","101","A0056911","0061","","1","腕時計","","ロレックス","サブマリーナ","","","","","","","箱;ギャランティ","","","","","","","","","","","ロレックス サブマリーナ 116610 39H25315 SS AT 黒文字盤 あまりごまなし","ロレックス サブマリーナ 116610 39H25315 SS AT 黒文字盤 あまりごまなし","","","0.店頭買取","64.NANBOYA難波マルイ店_W","笠置 真由","2019-09-28 00:00:00","936000","","1","","","","","937000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","880000","Ａ","A0056911-1","A0056911-2"
"","101","A0059632","0062","","1","腕時計","","カルティエ","","","","","","","","箱;ギャランティ","","","","","","","","","","","カルティエ ミニベニュワール WB520028 09921609RX 750×革 QZ シルバー文字盤 あまりごまなし","カルティエ ミニベニュワール WB520028 09921609RX 750×革 QZ シルバー文字盤 あまりごまなし","","","0.店頭買取","27.NANBOYA名古屋店_W","金丸 周平","2019-10-03 00:00:00","800000","","1","","","","","800000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","800000","ＡＢ","A0059632-1",""
"","101","AW007307","0063","","1","腕時計","","ロレックス","サブマリーナ","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス サブマリーナ 116610LN 　S5L12141 SS AT 黒文字盤 あまりごま3","ロレックス サブマリーナ 116610LN 　S5L12141 SS AT 黒文字盤 あまりごま3","","","0.店頭買取","30.NANBOYA札幌店_E","小島 奈津美","2019-10-03 00:00:00","800000","","1","","","","","900000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","860000","ＡＢ","AW007307-1","AW007307-2"
"","101","AW007308","0064","","1","腕時計","","ロレックス","デイトジャスト?","","","","","","","箱;ギャランティ;あまりゴマ","","","","","","","","","","","ロレックス デイトジャスト 116334G P1059260 SS×WG AT シルバー文字盤 あまりごま2","ロレックス デイトジャスト 116334G P1059260 SS×WG AT シルバー文字盤 あまりごま2","","","0.店頭買取","30.NANBOYA札幌店_E","小島 奈津美","2019-10-03 00:00:00","700000","","1","","","","","780000","2019-11-12 00:00:00","東京","","","","","","","","","","","","","","","","","","","","","","IM","","IM","","1","","","","","","","750000","Ａ","AW007308-1","AW007308-2"
